,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
738,Sun,2021-03-21,18:30,Atlético Madrid,0.6,1–0,1.2,Alavés,,Estadio Wanda Metropolitano,Juan Martínez
739,Sun,2021-03-21,21:00,Real Sociedad,0.8,1–6,2.9,Barcelona,,Estadio Municipal de Anoeta,José Luis Munuera
741,Fri,2021-04-02,21:00,Levante,0.5,0–2,0.8,Huesca,,Estadio Ciudad de Valencia,Jorge Figueroa
742,Sat,2021-04-03,14:00,Granada,1.8,0–3,2.8,Villarreal,,Estadio Nuevo Los Cármenes,Guillermo Cuadra
743,Sat,2021-04-03,16:15,Real Madrid,2.4,2–0,0.4,Eibar,,Estadio Alfredo Di Stéfano,Isidro Díaz de Mera
744,Sat,2021-04-03,18:30,Osasuna,0.4,0–0,0.5,Getafe,,Estadio El Sadar,Pablo González
745,Sun,2021-04-04,14:00,Alavés,1.8,1–3,2.1,Celta Vigo,,Estadio de Mendizorroza,Antonio Matéu Lahoz
746,Sun,2021-04-04,16:15,Elche,0.8,1–1,1.8,Betis,,Estadio Manuel Martínez Valero,Adrián Cordero
747,Sun,2021-04-04,18:30,Cádiz,0.4,2–1,1.0,Valencia,,Estadio Nuevo Mirandilla,David Medié
748,Sun,2021-04-04,21:00,Sevilla,1.7,1–0,0.9,Atlético Madrid,,Estadio Ramón Sánchez Pizjuán,Jesús Gil
749,Mon,2021-04-05,21:00,Barcelona,1.9,1–0,0.3,Valladolid,,Camp Nou,Santiago Jaime
750,Wed,2021-04-07,21:00,Real Sociedad,1.0,1–1,0.8,Athletic Club,,Estadio Municipal de Anoeta,José Sánchez
752,Fri,2021-04-09,21:00,Huesca,1.2,3–1,0.6,Elche,,Estadio El Alcoraz,Alberola Rojas
753,Sat,2021-04-10,14:00,Getafe,2.5,0–1,0.5,Cádiz,,Coliseum Alfonso Pérez,Ricardo de Burgos
754,Sat,2021-04-10,16:15,Athletic Club,1.9,0–0,0.5,Alavés,,San Mamés,Mario Melero
755,Sat,2021-04-10,18:30,Eibar,0.4,0–1,0.4,Levante,,Estadio Municipal de Ipurúa,Javier Estrada
756,Sat,2021-04-10,21:00,Real Madrid,1.6,2–1,1.6,Barcelona,,Estadio Alfredo Di Stéfano,Jesús Gil
757,Sun,2021-04-11,14:00,Villarreal,1.9,1–2,1.2,Osasuna,,Estadio de la Cerámica,José Luis Munuera
758,Sun,2021-04-11,16:15,Valencia,2.1,2–2,1.1,Real Sociedad,,Estadio de Mestalla,Valentín Pizarro
759,Sun,2021-04-11,18:30,Valladolid,1.1,1–2,1.1,Granada,,Estadio Municipal José Zorrilla,Carlos del Cerro
760,Sun,2021-04-11,21:00,Betis,0.7,1–1,1.4,Atlético Madrid,,Estadio Benito Villamarín,Guillermo Cuadra
761,Mon,2021-04-12,21:00,Celta Vigo,2.1,3–4,1.4,Sevilla,,Estadio de Balaídos,Alejandro Hernández
763,Sun,2021-04-18,14:00,Osasuna,0.8,2–0,0.7,Elche,,Estadio El Sadar,Jorge Figueroa
764,Sun,2021-04-18,14:00,Real Sociedad,0.3,1–2,3.1,Sevilla,,Estadio Municipal de Anoeta,Santiago Jaime
765,Sun,2021-04-18,16:15,Atlético Madrid,2.3,5–0,0.0,Eibar,,Estadio Wanda Metropolitano,César Soto
766,Sun,2021-04-18,16:15,Alavés,0.5,1–0,0.5,Huesca,,Estadio de Mendizorroza,Alejandro Hernández
767,Sun,2021-04-18,18:30,Cádiz,0.5,0–0,0.5,Celta Vigo,,Estadio Nuevo Mirandilla,Pablo González
768,Sun,2021-04-18,18:30,Betis,0.7,2–2,1.5,Valencia,,Estadio Benito Villamarín,Alberola Rojas
769,Sun,2021-04-18,21:00,Getafe,1.5,0–0,0.6,Real Madrid,,Coliseum Alfonso Pérez,José Sánchez
770,Sun,2021-04-18,21:00,Levante,1.4,1–5,2.1,Villarreal,,Estadio Ciudad de Valencia,Ricardo de Burgos
772,Wed,2021-04-21,19:00,Osasuna,3.6,3–1,0.9,Valencia,,Estadio El Sadar,Mario Melero
773,Wed,2021-04-21,19:00,Levante,0.3,0–1,1.6,Sevilla,,Estadio Ciudad de Valencia,Valentín Pizarro
774,Wed,2021-04-21,20:00,Betis,0.2,0–0,1.0,Athletic Club,,Estadio Benito Villamarín,David Medié
775,Wed,2021-04-21,21:00,Elche,1.2,1–1,1.0,Valladolid,,Estadio Manuel Martínez Valero,José Sánchez
776,Wed,2021-04-21,21:00,Alavés,1.6,2–1,1.8,Villarreal,,Estadio de Mendizorroza,Adrián Cordero
777,Wed,2021-04-21,22:00,Cádiz,0.9,0–3,3.1,Real Madrid,,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz
778,Thu,2021-04-22,19:00,Atlético Madrid,2.0,2–0,0.8,Huesca,,Estadio Wanda Metropolitano,José Luis Munuera
779,Thu,2021-04-22,21:00,Granada,1.7,4–1,1.8,Eibar,,Estadio Nuevo Los Cármenes,Santiago Jaime
780,Thu,2021-04-22,21:00,Real Sociedad,2.1,2–1,0.6,Celta Vigo,,Estadio Municipal de Anoeta,Jesús Gil
781,Thu,2021-04-22,22:00,Barcelona,1.8,5–2,1.3,Getafe,,Camp Nou,Jorge Figueroa
783,Sat,2021-04-24,14:00,Elche,0.6,1–0,0.4,Levante,,Estadio Manuel Martínez Valero,David Medié
784,Sat,2021-04-24,16:15,Valladolid,1.8,1–1,1.0,Cádiz,,Estadio Municipal José Zorrilla,Alberola Rojas
785,Sat,2021-04-24,18:30,Valencia,1.0,1–1,1.2,Alavés,,Estadio de Mestalla,Guillermo Cuadra
786,Sat,2021-04-24,21:00,Real Madrid,1.2,0–0,0.6,Betis,,Estadio Alfredo Di Stéfano,Javier Estrada
787,Sun,2021-04-25,14:00,Huesca,0.8,0–2,1.2,Getafe,,Estadio El Alcoraz,Juan Martínez
788,Sun,2021-04-25,16:15,Villarreal,1.1,1–2,3.3,Barcelona,,Estadio de la Cerámica,Carlos del Cerro
789,Sun,2021-04-25,18:30,Sevilla,1.4,2–1,1.0,Granada,,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos
790,Sun,2021-04-25,18:30,Celta Vigo,0.9,2–1,1.7,Osasuna,,Estadio de Balaídos,César Soto
791,Sun,2021-04-25,21:00,Athletic Club,1.2,2–1,0.9,Atlético Madrid,,San Mamés,Pablo González
792,Mon,2021-04-26,21:00,Eibar,1.1,0–1,0.9,Real Sociedad,,Estadio Municipal de Ipurúa,Jorge Figueroa
794,Wed,2021-04-28,19:00,Athletic Club,2.0,2–2,0.8,Valladolid,,San Mamés,Adrián Cordero
795,Thu,2021-04-29,19:00,Barcelona,1.3,1–2,0.5,Granada,,Camp Nou,Pablo González
797,Fri,2021-04-30,21:00,Celta Vigo,2.4,2–0,1.2,Levante,,Estadio de Balaídos,Santiago Jaime
798,Sat,2021-05-01,14:00,Eibar,1.2,3–0,0.2,Alavés,,Estadio Municipal de Ipurúa,José Luis Munuera
799,Sat,2021-05-01,16:15,Elche,1.0,0–1,0.9,Atlético Madrid,,Estadio Manuel Martínez Valero,Mario Melero
800,Sat,2021-05-01,18:30,Huesca,0.5,1–0,0.3,Real Sociedad,,Estadio El Alcoraz,Antonio Matéu Lahoz
801,Sat,2021-05-01,21:00,Real Madrid,1.9,2–0,0.1,Osasuna,,Estadio Alfredo Di Stéfano,Guillermo Cuadra
802,Sun,2021-05-02,14:00,Valladolid,0.6,1–1,1.5,Betis,,Estadio Municipal José Zorrilla,Valentín Pizarro
803,Sun,2021-05-02,16:15,Villarreal,0.2,1–0,0.6,Getafe,,Estadio de la Cerámica,Javier Estrada
804,Sun,2021-05-02,18:30,Granada,0.9,0–1,1.4,Cádiz,,Estadio Nuevo Los Cármenes,Isidro Díaz de Mera
805,Sun,2021-05-02,21:00,Valencia,1.2,2–3,2.6,Barcelona,,Estadio de Mestalla,José Sánchez
806,Mon,2021-05-03,21:00,Sevilla,1.5,0–1,0.8,Athletic Club,,Estadio Ramón Sánchez Pizjuán,Jesús Gil
808,Fri,2021-05-07,21:00,Real Sociedad,2.4,2–0,0.1,Elche,,Estadio Municipal de Anoeta,Adrián Cordero
809,Sat,2021-05-08,14:00,Alavés,1.6,2–2,0.9,Levante,,Estadio de Mendizorroza,Carlos del Cerro
810,Sat,2021-05-08,16:15,Barcelona,0.9,0–0,0.6,Atlético Madrid,,Camp Nou,Antonio Matéu Lahoz
811,Sat,2021-05-08,18:30,Cádiz,1.1,2–1,0.8,Huesca,,Estadio Nuevo Mirandilla,Alejandro Hernández
812,Sat,2021-05-08,21:00,Athletic Club,1.5,2–2,0.9,Osasuna,,San Mamés,Valentín Pizarro
813,Sun,2021-05-09,14:00,Getafe,0.6,0–1,1.1,Eibar,,Coliseum Alfonso Pérez,Alberola Rojas
814,Sun,2021-05-09,16:15,Valencia,1.7,3–0,1.1,Valladolid,,Estadio de Mestalla,Jesús Gil
815,Sun,2021-05-09,18:30,Villarreal,3.1,2–4,2.3,Celta Vigo,,Estadio de la Cerámica,David Medié
816,Sun,2021-05-09,21:00,Real Madrid,1.0,2–2,1.2,Sevilla,,Estadio Alfredo Di Stéfano,Juan Martínez
817,Mon,2021-05-10,21:00,Betis,1.1,2–1,1.5,Granada,,Estadio Benito Villamarín,César Soto
819,Tue,2021-05-11,19:00,Osasuna,1.8,3–2,1.5,Cádiz,,Estadio El Sadar,Santiago Jaime
820,Tue,2021-05-11,20:00,Elche,0.6,0–2,1.8,Alavés,,Estadio Manuel Martínez Valero,Pablo González
821,Tue,2021-05-11,22:00,Levante,0.9,3–3,2.8,Barcelona,,Estadio Ciudad de Valencia,José Luis Munuera
822,Wed,2021-05-12,19:00,Sevilla,1.3,1–0,0.5,Valencia,,Estadio Ramón Sánchez Pizjuán,Javier Estrada
823,Wed,2021-05-12,20:00,Celta Vigo,0.4,1–0,1.3,Getafe,,Estadio de Balaídos,Mario Melero
824,Wed,2021-05-12,20:00,Huesca,1.3,1–0,0.3,Athletic Club,,Estadio El Alcoraz,Jorge Figueroa
825,Wed,2021-05-12,22:00,Atlético Madrid,1.7,2–1,1.6,Real Sociedad,,Estadio Wanda Metropolitano,Guillermo Cuadra
826,Thu,2021-05-13,19:00,Valladolid,1.0,0–2,0.7,Villarreal,,Estadio Municipal José Zorrilla,Ricardo de Burgos
827,Thu,2021-05-13,20:00,Eibar,0.9,1–1,0.5,Betis,,Estadio Municipal de Ipurúa,Isidro Díaz de Mera
828,Thu,2021-05-13,22:00,Granada,2.0,1–4,1.9,Real Madrid,,Estadio Nuevo Los Cármenes,Jesús Gil
830,Sun,2021-05-16,18:30,Cádiz,1.1,1–3,2.3,Elche,,Estadio Nuevo Mirandilla,César Soto
831,Sun,2021-05-16,18:30,Villarreal,1.5,4–0,1.7,Sevilla,4800.0,Estadio de la Cerámica,Guillermo Cuadra
832,Sun,2021-05-16,18:30,Real Sociedad,1.7,4–1,1.7,Valladolid,,Estadio Municipal de Anoeta,Carlos del Cerro
833,Sun,2021-05-16,18:30,Valencia,1.2,4–1,2.2,Eibar,2689.0,Estadio de Mestalla,Valentín Pizarro
834,Sun,2021-05-16,18:30,Betis,1.4,1–0,0.4,Huesca,,Estadio Benito Villamarín,Pablo González
835,Sun,2021-05-16,18:30,Getafe,0.5,2–1,0.2,Levante,,Coliseum Alfonso Pérez,Adrián Cordero
836,Sun,2021-05-16,18:30,Alavés,2.9,4–2,0.6,Granada,,Estadio de Mendizorroza,José Sánchez
837,Sun,2021-05-16,18:30,Barcelona,1.8,1–2,0.8,Celta Vigo,,Camp Nou,Ricardo de Burgos
838,Sun,2021-05-16,18:30,Atlético Madrid,3.2,2–1,0.3,Osasuna,,Estadio Wanda Metropolitano,Juan Martínez
839,Sun,2021-05-16,18:30,Athletic Club,0.4,0–1,1.3,Real Madrid,,San Mamés,Antonio Matéu Lahoz
841,Fri,2021-05-21,21:00,Levante,1.5,2–2,0.5,Cádiz,,Estadio Ciudad de Valencia,Javier Estrada
842,Sat,2021-05-22,18:00,Huesca,1.0,0–0,0.4,Valencia,,Estadio El Alcoraz,Guillermo Cuadra
843,Sat,2021-05-22,18:00,Eibar,1.2,0–1,0.3,Barcelona,,Estadio Municipal de Ipurúa,Santiago Jaime
844,Sat,2021-05-22,18:00,Osasuna,0.4,0–1,2.3,Real Sociedad,,Estadio El Sadar,Jorge Figueroa
845,Sat,2021-05-22,18:00,Valladolid,0.9,1–2,1.9,Atlético Madrid,,Estadio Municipal José Zorrilla,José Sánchez
846,Sat,2021-05-22,18:00,Celta Vigo,1.3,2–3,2.0,Betis,1738.0,Estadio de Balaídos,Jesús Gil
847,Sat,2021-05-22,18:00,Elche,1.2,2–0,0.6,Athletic Club,3518.0,Estadio Manuel Martínez Valero,Carlos del Cerro
848,Sat,2021-05-22,18:00,Real Madrid,0.9,2–1,0.7,Villarreal,,Estadio Alfredo Di Stéfano,José Luis Munuera
849,Sun,2021-05-23,18:30,Granada,0.8,0–0,0.4,Getafe,,Estadio Nuevo Los Cármenes,David Medié
850,Sun,2021-05-23,21:00,Sevilla,0.6,1–0,1.2,Alavés,,Estadio Ramón Sánchez Pizjuán,Isidro Díaz de Mera
851,Fri,2019-08-16,21:00,Athletic Club,0.5,1–0,0.9,Barcelona,47693.0,San Mamés,Carlos del Cerro
852,Sat,2019-08-17,17:00,Celta Vigo,0.8,1–3,1.5,Real Madrid,23566.0,Estadio de Balaídos,Javier Estrada
853,Sat,2019-08-17,19:00,Valencia,2.3,1–1,1.3,Real Sociedad,41846.0,Estadio de Mestalla,Jesús Gil
854,Sat,2019-08-17,20:00,Mallorca,1.7,2–1,0.7,Eibar,15127.0,Iberostar Estadi,Mario Melero
855,Sat,2019-08-17,21:00,Villarreal,1.6,4–4,2.2,Granada,14753.0,Estadio de la Cerámica,Adrián Cordero
856,Sat,2019-08-17,21:00,Leganés,1.0,0–1,0.2,Osasuna,10020.0,Estadio Municipal de Butarque,Alberola Rojas
857,Sun,2019-08-18,17:00,Alavés,0.4,1–0,0.6,Levante,12029.0,Estadio de Mendizorroza,César Soto
858,Sun,2019-08-18,19:00,Espanyol,0.2,0–2,1.3,Sevilla,19832.0,RCDE Stadium,Juan Martínez
859,Sun,2019-08-18,21:00,Betis,0.9,1–2,0.7,Valladolid,51497.0,Estadio Benito Villamarín,Santiago Jaime
860,Sun,2019-08-18,22:00,Atlético Madrid,1.6,1–0,0.4,Getafe,55099.0,Estadio Wanda Metropolitano,Guillermo Cuadra
862,Fri,2019-08-23,20:00,Granada,0.6,0–1,0.5,Sevilla,15849.0,Estadio Nuevo Los Cármenes,José Sánchez
863,Fri,2019-08-23,22:00,Levante,2.0,2–1,2.8,Villarreal,20240.0,Estadio Ciudad de Valencia,José Luis Munuera
864,Sat,2019-08-24,17:00,Osasuna,0.6,0–0,0.6,Eibar,13978.0,Estadio El Sadar,David Medié
865,Sat,2019-08-24,19:00,Real Madrid,1.1,1–1,0.6,Valladolid,63037.0,Estadio Santiago Bernabéu,Pablo González
866,Sat,2019-08-24,21:00,Celta Vigo,1.8,1–0,0.9,Valencia,20034.0,Estadio de Balaídos,Alejandro Hernández
867,Sat,2019-08-24,21:00,Getafe,0.3,1–1,0.3,Athletic Club,10103.0,Coliseum Alfonso Pérez,Antonio Matéu Lahoz
868,Sun,2019-08-25,17:00,Alavés,0.5,0–0,0.1,Espanyol,14567.0,Estadio de Mendizorroza,Eduardo Prieto
869,Sun,2019-08-25,17:00,Mallorca,0.8,0–1,1.3,Real Sociedad,18028.0,Iberostar Estadi,Valentín Pizarro
870,Sun,2019-08-25,19:00,Leganés,0.4,0–1,1.1,Atlético Madrid,11742.0,Estadio Municipal de Butarque,Ricardo de Burgos
871,Sun,2019-08-25,21:00,Barcelona,1.8,5–2,0.2,Betis,79159.0,Camp Nou,José González
873,Fri,2019-08-30,20:00,Sevilla,1.3,1–1,0.5,Celta Vigo,37787.0,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro
874,Fri,2019-08-30,22:00,Athletic Club,0.9,2–0,0.3,Real Sociedad,46697.0,San Mamés,Javier Estrada
875,Sat,2019-08-31,17:00,Osasuna,1.5,2–2,0.4,Barcelona,16742.0,Estadio El Sadar,Juan Martínez
876,Sat,2019-08-31,19:00,Getafe,1.1,1–1,0.9,Alavés,10806.0,Coliseum Alfonso Pérez,Mario Melero
877,Sat,2019-08-31,19:00,Levante,1.6,2–0,1.0,Valladolid,19347.0,Estadio Ciudad de Valencia,Adrián Cordero
878,Sat,2019-08-31,21:00,Betis,1.5,2–1,1.0,Leganés,47819.0,Estadio Benito Villamarín,Guillermo Cuadra
879,Sun,2019-09-01,17:00,Valencia,2.1,2–0,1.2,Mallorca,40441.0,Estadio de Mestalla,Alberola Rojas
880,Sun,2019-09-01,19:00,Espanyol,0.9,0–3,1.4,Granada,20870.0,RCDE Stadium,César Soto
881,Sun,2019-09-01,19:00,Atlético Madrid,1.6,3–2,0.6,Eibar,56664.0,Estadio Wanda Metropolitano,Santiago Jaime
882,Sun,2019-09-01,21:00,Villarreal,1.6,2–2,1.7,Real Madrid,20128.0,Estadio de la Cerámica,Jesús Gil
884,Fri,2019-09-13,21:00,Mallorca,1.6,0–0,1.2,Athletic Club,16390.0,Iberostar Estadi,Pablo González
885,Sat,2019-09-14,13:00,Real Madrid,2.5,3–2,0.7,Levante,60401.0,Estadio Santiago Bernabéu,Ricardo de Burgos
886,Sat,2019-09-14,16:00,Leganés,0.6,0–3,0.9,Villarreal,7670.0,Estadio Municipal de Butarque,David Medié
887,Sat,2019-09-14,18:30,Real Sociedad,1.3,2–0,1.0,Atlético Madrid,34719.0,Estadio Municipal de Anoeta,Antonio Matéu Lahoz
888,Sat,2019-09-14,21:00,Barcelona,2.1,5–2,1.3,Valencia,81617.0,Camp Nou,José Sánchez
889,Sun,2019-09-15,12:00,Eibar,0.5,1–2,1.5,Espanyol,5410.0,Estadio Municipal de Ipurúa,Valentín Pizarro
890,Sun,2019-09-15,14:00,Alavés,0.5,0–1,1.3,Sevilla,16309.0,Estadio de Mendizorroza,Alejandro Hernández
891,Sun,2019-09-15,16:00,Celta Vigo,0.2,0–2,1.1,Granada,18259.0,Estadio de Balaídos,Eduardo Prieto
892,Sun,2019-09-15,18:30,Valladolid,0.7,1–1,1.9,Osasuna,20670.0,Estadio Municipal José Zorrilla,José Luis Munuera
893,Sun,2019-09-15,21:00,Betis,0.9,1–1,1.4,Getafe,47884.0,Estadio Benito Villamarín,José González
895,Fri,2019-09-20,21:00,Osasuna,1.5,0–0,0.4,Betis,15569.0,Estadio El Sadar,Carlos del Cerro
896,Sat,2019-09-21,13:00,Villarreal,2.0,2–0,0.5,Valladolid,16195.0,Estadio de la Cerámica,César Soto
897,Sat,2019-09-21,16:00,Levante,1.0,0–0,1.4,Eibar,18904.0,Estadio Ciudad de Valencia,Alberola Rojas
898,Sat,2019-09-21,18:30,Atlético Madrid,1.1,0–0,0.4,Celta Vigo,57701.0,Estadio Wanda Metropolitano,Mario Melero
899,Sat,2019-09-21,21:00,Granada,1.7,2–0,0.7,Barcelona,18880.0,Estadio Nuevo Los Cármenes,Guillermo Cuadra
900,Sun,2019-09-22,12:00,Getafe,2.0,4–2,0.7,Mallorca,11338.0,Coliseum Alfonso Pérez,Santiago Jaime
901,Sun,2019-09-22,14:00,Espanyol,1.0,1–3,1.2,Real Sociedad,19173.0,RCDE Stadium,Adrián Cordero
902,Sun,2019-09-22,16:00,Valencia,1.4,1–1,0.9,Leganés,39014.0,Estadio de Mestalla,Javier Estrada
903,Sun,2019-09-22,18:30,Athletic Club,2.3,2–0,0.5,Alavés,45143.0,San Mamés,Jesús Gil
904,Sun,2019-09-22,21:00,Sevilla,0.4,0–1,0.9,Real Madrid,42354.0,Estadio Ramón Sánchez Pizjuán,Juan Martínez
906,Tue,2019-09-24,19:00,Valladolid,1.3,1–1,0.4,Granada,18410.0,Estadio Municipal José Zorrilla,Valentín Pizarro
907,Tue,2019-09-24,20:00,Betis,2.7,3–1,1.2,Levante,44560.0,Estadio Benito Villamarín,Eduardo Prieto
908,Tue,2019-09-24,21:00,Barcelona,0.7,2–1,0.5,Villarreal,70316.0,Camp Nou,Ricardo de Burgos
909,Wed,2019-09-25,19:00,Mallorca,0.5,0–2,1.0,Atlético Madrid,19348.0,Iberostar Estadi,Alejandro Hernández
910,Wed,2019-09-25,19:00,Leganés,0.4,1–1,1.1,Athletic Club,11036.0,Estadio Municipal de Butarque,José González
911,Wed,2019-09-25,20:00,Valencia,1.1,3–3,1.9,Getafe,37814.0,Estadio de Mestalla,José Luis Munuera
912,Wed,2019-09-25,21:00,Real Madrid,1.2,2–0,0.1,Osasuna,57520.0,Estadio Santiago Bernabéu,Antonio Matéu Lahoz
913,Thu,2019-09-26,19:00,Eibar,1.6,3–2,1.6,Sevilla,5434.0,Estadio Municipal de Ipurúa,Pablo González
914,Thu,2019-09-26,20:00,Celta Vigo,0.6,1–1,1.4,Espanyol,16361.0,Estadio de Balaídos,José Sánchez
915,Thu,2019-09-26,21:00,Real Sociedad,3.1,3–0,0.2,Alavés,28720.0,Estadio Municipal de Anoeta,David Medié
917,Fri,2019-09-27,21:00,Villarreal,3.0,5–1,0.8,Betis,18135.0,Estadio de la Cerámica,Javier Estrada
918,Sat,2019-09-28,13:00,Athletic Club,1.1,0–1,1.7,Valencia,42420.0,San Mamés,Mario Melero
919,Sat,2019-09-28,16:00,Getafe,0.6,0–2,1.4,Barcelona,15135.0,Coliseum Alfonso Pérez,Jesús Gil
920,Sat,2019-09-28,18:30,Granada,0.7,1–0,1.1,Leganés,15519.0,Estadio Nuevo Los Cármenes,Adrián Cordero
921,Sat,2019-09-28,21:00,Atlético Madrid,0.5,0–0,0.4,Real Madrid,68032.0,Estadio Wanda Metropolitano,José González
922,Sun,2019-09-29,12:00,Espanyol,1.1,0–2,1.5,Valladolid,20911.0,RCDE Stadium,Guillermo Cuadra
923,Sun,2019-09-29,14:00,Eibar,0.8,2–0,0.9,Celta Vigo,5453.0,Estadio Municipal de Ipurúa,Juan Martínez
924,Sun,2019-09-29,16:00,Alavés,1.8,2–0,0.1,Mallorca,17135.0,Estadio de Mendizorroza,Carlos del Cerro
925,Sun,2019-09-29,18:30,Levante,1.3,1–1,1.1,Osasuna,19362.0,Estadio Ciudad de Valencia,César Soto
926,Sun,2019-09-29,21:00,Sevilla,1.3,3–2,0.9,Real Sociedad,37414.0,Estadio Ramón Sánchez Pizjuán,Alberola Rojas
928,Fri,2019-10-04,21:00,Betis,1.5,1–1,1.3,Eibar,47056.0,Estadio Benito Villamarín,Alejandro Hernández
929,Sat,2019-10-05,13:00,Leganés,2.7,1–2,1.3,Levante,10160.0,Estadio Municipal de Butarque,José Luis Munuera
930,Sat,2019-10-05,16:00,Real Madrid,2.2,4–2,1.6,Granada,70315.0,Estadio Santiago Bernabéu,Santiago Jaime
931,Sat,2019-10-05,18:30,Valencia,1.3,2–1,1.0,Alavés,38943.0,Estadio de Mestalla,Eduardo Prieto
932,Sat,2019-10-05,21:00,Osasuna,1.1,2–1,1.6,Villarreal,15349.0,Estadio El Sadar,Valentín Pizarro
933,Sun,2019-10-06,12:00,Mallorca,0.6,2–0,1.0,Espanyol,15052.0,Iberostar Estadi,Ricardo de Burgos
934,Sun,2019-10-06,14:00,Celta Vigo,1.7,1–0,0.2,Athletic Club,19690.0,Estadio de Balaídos,David Medié
935,Sun,2019-10-06,16:00,Valladolid,1.1,0–0,0.9,Atlético Madrid,23650.0,Estadio Municipal José Zorrilla,José Sánchez
936,Sun,2019-10-06,18:30,Real Sociedad,1.0,1–2,0.9,Getafe,30153.0,Estadio Municipal de Anoeta,Pablo González
937,Sun,2019-10-06,21:00,Barcelona,1.9,4–0,1.9,Sevilla,81331.0,Camp Nou,Antonio Matéu Lahoz
939,Fri,2019-10-18,21:00,Granada,0.4,1–0,0.9,Osasuna,16986.0,Estadio Nuevo Los Cármenes,Javier Estrada
940,Sat,2019-10-19,13:00,Eibar,0.4,0–3,2.1,Barcelona,7295.0,Estadio Municipal de Ipurúa,Mario Melero
941,Sat,2019-10-19,16:00,Atlético Madrid,1.7,1–1,0.6,Valencia,61603.0,Estadio Wanda Metropolitano,Adrián Cordero
942,Sat,2019-10-19,18:30,Getafe,1.0,2–0,0.4,Leganés,13.0,Coliseum Alfonso Pérez,Juan Martínez
943,Sat,2019-10-19,21:00,Mallorca,0.2,1–0,0.9,Real Madrid,20275.0,Iberostar Estadi,Alberola Rojas
944,Sun,2019-10-20,12:00,Alavés,1.8,2–0,1.0,Celta Vigo,16584.0,Estadio de Mendizorroza,José González
945,Sun,2019-10-20,14:00,Real Sociedad,1.4,3–1,0.9,Betis,28032.0,Estadio Municipal de Anoeta,César Soto
946,Sun,2019-10-20,16:00,Espanyol,0.9,0–1,1.3,Villarreal,20653.0,RCDE Stadium,Carlos del Cerro
947,Sun,2019-10-20,18:30,Athletic Club,1.2,1–1,0.8,Valladolid,37107.0,San Mamés,Jesús Gil
948,Sun,2019-10-20,21:00,Sevilla,2.3,1–0,0.5,Levante,34612.0,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra
950,Fri,2019-10-25,21:00,Villarreal,2.7,4–1,0.7,Alavés,16049.0,Estadio de la Cerámica,David Medié
951,Sat,2019-10-26,16:00,Leganés,1.6,1–0,0.6,Mallorca,10058.0,Estadio Municipal de Butarque,Eduardo Prieto
952,Sat,2019-10-26,18:30,Valladolid,1.9,2–0,0.5,Eibar,20036.0,Estadio Municipal José Zorrilla,José Luis Munuera
953,Sat,2019-10-26,21:00,Atlético Madrid,1.8,2–0,0.3,Athletic Club,59211.0,Estadio Wanda Metropolitano,Alejandro Hernández
954,Sun,2019-10-27,12:00,Celta Vigo,0.6,0–1,0.7,Real Sociedad,18002.0,Estadio de Balaídos,Valentín Pizarro
955,Sun,2019-10-27,14:00,Granada,1.8,1–0,0.7,Betis,18985.0,Estadio Nuevo Los Cármenes,Antonio Matéu Lahoz
956,Sun,2019-10-27,16:00,Levante,0.4,0–1,1.0,Espanyol,18934.0,Estadio Ciudad de Valencia,Pablo González
957,Sun,2019-10-27,18:30,Sevilla,2.0,2–0,0.8,Getafe,38181.0,Estadio Ramón Sánchez Pizjuán,José Sánchez
958,Sun,2019-10-27,21:00,Osasuna,2.7,3–1,0.9,Valencia,14976.0,Estadio El Sadar,Santiago Jaime
960,Tue,2019-10-29,19:00,Alavés,0.7,1–1,1.3,Atlético Madrid,17235.0,Estadio de Mendizorroza,Javier Estrada
961,Tue,2019-10-29,21:15,Barcelona,3.1,5–1,0.7,Valladolid,59896.0,Camp Nou,Alberola Rojas
962,Wed,2019-10-30,19:00,Real Sociedad,1.7,1–2,1.7,Levante,28142.0,Estadio Municipal de Anoeta,Mario Melero
963,Wed,2019-10-30,19:00,Valencia,0.8,1–1,0.4,Sevilla,37881.0,Estadio de Mestalla,Carlos del Cerro
964,Wed,2019-10-30,20:00,Athletic Club,0.4,3–0,0.7,Espanyol,37094.0,San Mamés,Juan Martínez
965,Wed,2019-10-30,21:00,Betis,1.1,2–1,1.7,Celta Vigo,43353.0,Estadio Benito Villamarín,Jesús Gil
966,Wed,2019-10-30,21:15,Real Madrid,4.3,5–0,0.2,Leganés,53870.0,Estadio Santiago Bernabéu,César Soto
967,Thu,2019-10-31,19:00,Eibar,2.0,2–1,1.6,Villarreal,5583.0,Estadio Municipal de Ipurúa,Guillermo Cuadra
968,Thu,2019-10-31,19:00,Mallorca,2.4,2–2,0.9,Osasuna,12641.0,Iberostar Estadi,Adrián Cordero
969,Thu,2019-10-31,21:15,Getafe,0.8,3–1,1.5,Granada,10227.0,Coliseum Alfonso Pérez,José González
971,Sat,2019-11-02,13:00,Espanyol,1.4,1–2,1.7,Valencia,18428.0,RCDE Stadium,Valentín Pizarro
