,round,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
1836,Regular Season,Fri,2017-11-17,19:00,Lille,0.7,3–1,1.5,Saint-Étienne,28019.0,Stade Pierre-Mauroy,Johan Hamel
1837,Regular Season,Fri,2017-11-17,20:45,Amiens,1.1,1–1,1.1,Monaco,9198.0,Stade de la Licorne,Jérôme Miguelgorry
1838,Regular Season,Sat,2017-11-18,17:00,Paris S-G,1.8,4–1,1.0,Nantes,47680.0,Parc des Princes,Nicolas Rainville
1839,Regular Season,Sat,2017-11-18,20:00,Guingamp,1.2,1–1,0.3,Angers,13849.0,Stade du Roudourou,Jérôme Brisard
1840,Regular Season,Sat,2017-11-18,20:00,Toulouse,1.8,0–0,0.8,Metz,15656.0,Stadium Municipal,Hakim Ben El Hadj Salem
1841,Regular Season,Sat,2017-11-18,20:00,Strasbourg,1.7,2–1,0.9,Rennes,22707.0,Stade de la Meinau,Tony Chapron
1842,Regular Season,Sat,2017-11-18,20:00,Dijon,1.6,3–1,1.3,Troyes,10227.0,Stade Gaston Gérard,Franck Schneider
1843,Regular Season,Sun,2017-11-19,15:00,Caen,2.1,1–1,1.4,Nice,15144.0,Stade Michel d'Ornano,Sébastien Desiage
1844,Regular Season,Sun,2017-11-19,17:00,Lyon,1.2,0–0,0.7,Montpellier,47651.0,Groupama Stadium,Karim Abed
1845,Regular Season,Sun,2017-11-19,21:00,Bordeaux,0.5,1–1,1.4,Marseille,37356.0,Stade Matmut-Atlantique,Benoît Millot
1847,Regular Season,Mon,2017-11-20,19:00,Amiens,1.4,3–0,0.5,Lille,9015.0,Stade de la Licorne,Mikael Lesage
1849,Regular Season,Fri,2017-11-24,20:45,Saint-Étienne,1.3,2–2,1.4,Strasbourg,21282.0,Stade Geoffroy-Guichard,Benoît Bastien
1850,Regular Season,Sat,2017-11-25,17:00,Rennes,1.3,2–1,1.4,Nantes,26151.0,Roazhon Park,Ruddy Buquet
1851,Regular Season,Sat,2017-11-25,20:00,Montpellier,2.1,3–0,0.3,Lille,11370.0,Stade de la Mosson,Thomas Léonard
1852,Regular Season,Sat,2017-11-25,20:00,Dijon,0.8,3–1,1.9,Toulouse,10126.0,Stade Gaston Gérard,Stéphane Jochem
1853,Regular Season,Sat,2017-11-25,20:00,Caen,0.6,1–0,1.1,Bordeaux,15275.0,Stade Michel d'Ornano,Karim Abed
1854,Regular Season,Sat,2017-11-25,20:00,Troyes,1.2,3–0,0.4,Angers,8906.0,Stade de l'Aube,Hakim Ben El Hadj Salem
1855,Regular Season,Sat,2017-11-25,20:00,Metz,1.4,0–2,0.7,Amiens,15079.0,Stade Saint-Symphorien,Antony Gautier
1856,Regular Season,Sun,2017-11-26,15:00,Nice,0.3,0–5,1.8,Lyon,27542.0,Stade de Nice,Franck Schneider
1857,Regular Season,Sun,2017-11-26,17:00,Marseille,1.6,1–0,0.3,Guingamp,43563.0,Orange Vélodrome,Amaury Delerue
1858,Regular Season,Sun,2017-11-26,21:00,Monaco,0.4,1–2,3.8,Paris S-G,16588.0,Stade Louis II.,François Letexier
1860,Regular Season,Tue,2017-11-28,19:00,Amiens,1.2,2–1,0.9,Dijon,8693.0,Stade de la Licorne,Karim Abed
1861,Regular Season,Tue,2017-11-28,19:00,Strasbourg,0.3,0–0,1.7,Caen,22175.0,Stade de la Meinau,Stéphane Jochem
1862,Regular Season,Tue,2017-11-28,21:00,Bordeaux,1.1,3–0,0.8,Saint-Étienne,21115.0,Stade Matmut-Atlantique,Mikael Lesage
1863,Regular Season,Wed,2017-11-29,19:00,Angers,0.6,1–2,1.0,Rennes,10364.0,Stade Raymond Kopa,Nicolas Rainville
1864,Regular Season,Wed,2017-11-29,19:00,Lyon,2.8,1–2,0.9,Lille,31679.0,Groupama Stadium,Jérôme Miguelgorry
1865,Regular Season,Wed,2017-11-29,19:00,Nantes,0.9,1–0,0.4,Monaco,24800.0,Stade de la Beaujoire - Louis Fonteneau,Benoît Millot
1866,Regular Season,Wed,2017-11-29,19:00,Metz,0.5,0–3,2.7,Marseille,18046.0,Stade Saint-Symphorien,Tony Chapron
1867,Regular Season,Wed,2017-11-29,19:00,Toulouse,2.0,1–2,1.6,Nice,10348.0,Stadium Municipal,Johan Hamel
1868,Regular Season,Wed,2017-11-29,19:00,Guingamp,0.8,0–0,0.4,Montpellier,13578.0,Stade du Roudourou,Olivier Thual
1869,Regular Season,Wed,2017-11-29,21:00,Paris S-G,1.7,2–0,0.5,Troyes,40920.0,Parc des Princes,Jérôme Brisard
1871,Regular Season,Fri,2017-12-01,20:45,Dijon,1.3,3–2,1.0,Bordeaux,10631.0,Stade Gaston Gérard,Benoît Bastien
1872,Regular Season,Sat,2017-12-02,17:00,Strasbourg,0.3,2–1,2.8,Paris S-G,25327.0,Stade de la Meinau,Ruddy Buquet
1873,Regular Season,Sat,2017-12-02,20:00,Rennes,1.5,2–0,0.3,Amiens,23051.0,Roazhon Park,Thomas Léonard
1874,Regular Season,Sat,2017-12-02,20:00,Lille,1.4,1–0,1.2,Toulouse,29287.0,Stade Pierre-Mauroy,Benoît Millot
1875,Regular Season,Sat,2017-12-02,20:00,Nice,1.9,3–1,0.5,Metz,16383.0,Stade de Nice,Mikael Lesage
1876,Regular Season,Sat,2017-12-02,20:00,Troyes,0.8,0–1,0.8,Guingamp,9149.0,Stade de l'Aube,Sébastien Desiage
1877,Regular Season,Sat,2017-12-02,20:00,Monaco,0.6,1–0,0.5,Angers,6545.0,Stade Louis II.,Antony Gautier
1878,Regular Season,Sun,2017-12-03,15:00,Saint-Étienne,1.1,1–1,1.6,Nantes,24085.0,Stade Geoffroy-Guichard,François Letexier
1879,Regular Season,Sun,2017-12-03,17:00,Caen,1.1,1–2,1.2,Lyon,19455.0,Stade Michel d'Ornano,Amaury Delerue
1880,Regular Season,Sun,2017-12-03,21:00,Montpellier,0.9,1–1,1.0,Marseille,19230.0,Stade de la Mosson,Franck Schneider
1882,Regular Season,Fri,2017-12-08,20:45,Bordeaux,0.7,0–3,1.3,Strasbourg,24515.0,Stade Matmut-Atlantique,Jérôme Brisard
1883,Regular Season,Sat,2017-12-09,17:00,Paris S-G,1.8,3–1,0.4,Lille,47176.0,Parc des Princes,Johan Hamel
1884,Regular Season,Sat,2017-12-09,20:00,Monaco,1.1,3–2,1.8,Troyes,8935.0,Stade Louis II.,Franck Schneider
1885,Regular Season,Sat,2017-12-09,20:00,Metz,1.0,1–1,1.1,Rennes,11239.0,Stade Saint-Symphorien,Karim Abed
1886,Regular Season,Sat,2017-12-09,20:00,Angers,1.4,1–1,1.3,Montpellier,8756.0,Stade Raymond Kopa,Stéphane Jochem
1887,Regular Season,Sat,2017-12-09,20:00,Guingamp,2.6,4–0,0.5,Dijon,13825.0,Stade du Roudourou,Mikael Lesage
1888,Regular Season,Sat,2017-12-09,20:00,Toulouse,2.2,2–0,1.1,Caen,12613.0,Stadium Municipal,Sébastien Moreira
1889,Regular Season,Sun,2017-12-10,15:00,Amiens,1.9,1–2,0.8,Lyon,9130.0,Stade de la Licorne,Olivier Thual
1890,Regular Season,Sun,2017-12-10,17:00,Nantes,1.2,1–2,0.7,Nice,19723.0,Stade de la Beaujoire - Louis Fonteneau,Jérôme Miguelgorry
1891,Regular Season,Sun,2017-12-10,21:00,Marseille,2.6,3–0,0.8,Saint-Étienne,41943.0,Orange Vélodrome,Nicolas Rainville
1893,Regular Season,Fri,2017-12-15,20:45,Saint-Étienne,0.4,0–4,2.8,Monaco,23107.0,Stade Geoffroy-Guichard,Amaury Delerue
1894,Regular Season,Sat,2017-12-16,17:00,Rennes,2.2,1–4,4.4,Paris S-G,29194.0,Roazhon Park,Antony Gautier
1895,Regular Season,Sat,2017-12-16,20:00,Strasbourg,1.9,2–1,1.3,Toulouse,23315.0,Stade de la Meinau,Jérôme Miguelgorry
1896,Regular Season,Sat,2017-12-16,20:00,Montpellier,0.5,1–3,1.2,Metz,14055.0,Stade de la Mosson,Benoît Millot
1897,Regular Season,Sat,2017-12-16,20:00,Dijon,0.7,3–0,0.6,Lille,10634.0,Stade Gaston Gérard,Thomas Léonard
1898,Regular Season,Sat,2017-12-16,20:00,Caen,0.9,0–0,0.4,Guingamp,17173.0,Stade Michel d'Ornano,Nicolas Rainville
1899,Regular Season,Sat,2017-12-16,20:00,Troyes,2.3,1–0,0.9,Amiens,14505.0,Stade de l'Aube,François Letexier
1900,Regular Season,Sun,2017-12-17,15:00,Nantes,1.2,1–0,0.6,Angers,24285.0,Stade de la Beaujoire - Louis Fonteneau,Karim Abed
1901,Regular Season,Sun,2017-12-17,17:00,Nice,2.0,1–0,1.1,Bordeaux,22831.0,Stade de Nice,Ruddy Buquet
1902,Regular Season,Sun,2017-12-17,21:00,Lyon,1.2,2–0,1.1,Marseille,57206.0,Groupama Stadium,Benoît Bastien
1904,Regular Season,Wed,2017-12-20,20:50,Paris S-G,2.9,3–1,1.1,Caen,47490.0,Parc des Princes,Karim Abed
1905,Regular Season,Wed,2017-12-20,20:50,Bordeaux,0.4,0–2,0.9,Montpellier,16429.0,Stade Matmut-Atlantique,Sébastien Desiage
1906,Regular Season,Wed,2017-12-20,20:50,Angers,2.7,2–1,1.5,Dijon,8017.0,Stade Raymond Kopa,Amaury Delerue
1907,Regular Season,Wed,2017-12-20,20:50,Lille,0.7,1–1,0.9,Nice,26450.0,Stade Pierre-Mauroy,Franck Schneider
1908,Regular Season,Wed,2017-12-20,20:50,Toulouse,2.7,1–2,2.7,Lyon,15853.0,Stadium Municipal,François Letexier
1909,Regular Season,Wed,2017-12-20,20:50,Guingamp,2.6,2–1,0.3,Saint-Étienne,14165.0,Stade du Roudourou,Johan Hamel
1910,Regular Season,Wed,2017-12-20,20:50,Monaco,1.6,2–1,1.8,Rennes,7542.0,Stade Louis II.,Benoît Bastien
1911,Regular Season,Wed,2017-12-20,20:50,Metz,1.7,3–0,1.2,Strasbourg,16874.0,Stade Saint-Symphorien,Clément Turpin
1912,Regular Season,Wed,2017-12-20,20:50,Amiens,0.7,0–1,1.0,Nantes,8865.0,Stade de la Licorne,Jérôme Brisard
1913,Regular Season,Wed,2017-12-20,20:50,Marseille,1.7,3–1,1.0,Troyes,37949.0,Orange Vélodrome,Olivier Thual
1915,Regular Season,Fri,2018-01-12,20:45,Strasbourg,1.5,0–2,0.9,Guingamp,22578.0,Stade de la Meinau,Sébastien Moreira
1916,Regular Season,Sat,2018-01-13,17:00,Rennes,1.3,0–3,2.3,Marseille,23700.0,Roazhon Park,Clément Turpin
1917,Regular Season,Sat,2018-01-13,20:00,Troyes,1.3,0–1,0.8,Bordeaux,10822.0,Stade de l'Aube,Jérôme Brisard
1918,Regular Season,Sat,2018-01-13,20:00,Montpellier,1.1,0–0,1.2,Monaco,14643.0,Stade de la Mosson,Antony Gautier
1919,Regular Season,Sat,2018-01-13,20:00,Caen,0.9,0–1,1.3,Lille,18283.0,Stade Michel d'Ornano,Johan Hamel
1920,Regular Season,Sat,2018-01-13,20:00,Dijon,1.1,1–1,1.3,Metz,10668.0,Stade Gaston Gérard,François Letexier
1921,Regular Season,Sat,2018-01-13,20:00,Nice,1.4,1–0,0.5,Amiens,17340.0,Stade de Nice,Amaury Delerue
1922,Regular Season,Sun,2018-01-14,15:00,Saint-Étienne,1.9,2–0,0.9,Toulouse,23295.0,Stade Geoffroy-Guichard,Mikael Lesage
1923,Regular Season,Sun,2018-01-14,17:00,Lyon,1.1,1–1,1.3,Angers,36691.0,Groupama Stadium,Franck Schneider
1924,Regular Season,Sun,2018-01-14,21:00,Nantes,1.2,0–1,2.4,Paris S-G,34486.0,Stade de la Beaujoire - Louis Fonteneau,Tony Chapron
1926,Regular Season,Tue,2018-01-16,19:00,Bordeaux,0.9,0–2,1.2,Caen,14368.0,Stade Matmut-Atlantique,Stéphane Jochem
1927,Regular Season,Tue,2018-01-16,19:00,Marseille,2.8,2–0,0.1,Strasbourg,38099.0,Orange Vélodrome,Ruddy Buquet
1928,Regular Season,Tue,2018-01-16,21:00,Monaco,1.2,2–2,1.2,Nice,10533.0,Stade Louis II.,François Letexier
1929,Regular Season,Wed,2018-01-17,19:00,Toulouse,1.5,1–1,0.5,Nantes,13742.0,Stadium Municipal,Thomas Léonard
1930,Regular Season,Wed,2018-01-17,19:00,Lille,0.6,1–2,1.8,Rennes,27816.0,Stade Pierre-Mauroy,Mikael Lesage
1931,Regular Season,Wed,2018-01-17,19:00,Metz,2.8,3–0,0.5,Saint-Étienne,12702.0,Stade Saint-Symphorien,Benoît Millot
1932,Regular Season,Wed,2018-01-17,19:00,Angers,1.4,3–1,0.4,Troyes,8046.0,Stade Raymond Kopa,Amaury Delerue
1933,Regular Season,Wed,2018-01-17,19:00,Amiens,1.3,1–1,1.6,Montpellier,8233.0,Stade de la Licorne,Karim Abed
1934,Regular Season,Wed,2018-01-17,19:00,Guingamp,0.6,0–2,2.1,Lyon,14638.0,Stade du Roudourou,Nicolas Rainville
1935,Regular Season,Wed,2018-01-17,21:00,Paris S-G,4.2,8–0,0.2,Dijon,47483.0,Parc des Princes,Olivier Thual
1937,Regular Season,Fri,2018-01-19,20:45,Caen,0.2,0–2,1.7,Marseille,20249.0,Stade Michel d'Ornano,François Letexier
1938,Regular Season,Sat,2018-01-20,17:00,Nantes,1.3,0–1,0.4,Bordeaux,26076.0,Stade de la Beaujoire - Louis Fonteneau,Johan Hamel
1939,Regular Season,Sat,2018-01-20,20:00,Rennes,1.5,1–0,0.4,Angers,21186.0,Roazhon Park,Sébastien Moreira
1940,Regular Season,Sat,2018-01-20,20:00,Strasbourg,2.4,3–2,1.5,Dijon,21067.0,Stade de la Meinau,Antony Gautier
1941,Regular Season,Sat,2018-01-20,20:00,Troyes,0.5,1–0,0.6,Lille,9269.0,Stade de l'Aube,Stéphane Jochem
1942,Regular Season,Sat,2018-01-20,20:00,Amiens,2.5,3–1,0.5,Guingamp,8686.0,Stade de la Licorne,Sébastien Desiage
1943,Regular Season,Sat,2018-01-20,20:00,Montpellier,2.2,2–1,0.9,Toulouse,10652.0,Stade de la Mosson,Jérôme Brisard
1944,Regular Season,Sun,2018-01-21,15:00,Nice,0.3,1–0,0.4,Saint-Étienne,23254.0,Stade de Nice,Franck Schneider
1945,Regular Season,Sun,2018-01-21,17:00,Monaco,2.2,3–1,0.1,Metz,6333.0,Stade Louis II.,Mikael Lesage
1946,Regular Season,Sun,2018-01-21,21:00,Lyon,1.3,2–1,0.8,Paris S-G,57582.0,Groupama Stadium,Clément Turpin
1948,Regular Season,Fri,2018-01-26,20:45,Dijon,1.7,2–1,1.1,Rennes,10091.0,Stade Gaston Gérard,Jérôme Brisard
1949,Regular Season,Sat,2018-01-27,17:00,Paris S-G,3.8,4–0,0.4,Montpellier,47379.0,Parc des Princes,Franck Schneider
1950,Regular Season,Sat,2018-01-27,20:00,Toulouse,2.2,1–0,0.0,Troyes,19028.0,Stadium Municipal,Benoît Bastien
1951,Regular Season,Sat,2018-01-27,20:00,Guingamp,0.3,0–3,1.7,Nantes,13761.0,Stade du Roudourou,Benoît Millot
1952,Regular Season,Sat,2018-01-27,20:00,Metz,0.8,2–1,2.2,Nice,13200.0,Stade Saint-Symphorien,Johan Hamel
1953,Regular Season,Sat,2018-01-27,20:00,Saint-Étienne,0.7,2–1,1.4,Caen,21559.0,Stade Geoffroy-Guichard,Sébastien Moreira
1954,Regular Season,Sat,2018-01-27,20:00,Angers,1.5,1–0,0.0,Amiens,8914.0,Stade Raymond Kopa,Olivier Thual
1955,Regular Season,Sun,2018-01-28,15:00,Lille,0.7,2–1,1.1,Strasbourg,27462.0,Stade Pierre-Mauroy,Sébastien Desiage
1956,Regular Season,Sun,2018-01-28,17:00,Bordeaux,2.2,3–1,0.4,Lyon,29310.0,Stade Matmut-Atlantique,François Letexier
1957,Regular Season,Sun,2018-01-28,21:00,Marseille,1.9,2–2,0.9,Monaco,51279.0,Orange Vélodrome,Antony Gautier
1959,Regular Season,Fri,2018-02-02,20:45,Marseille,4.8,6–3,1.2,Metz,32745.0,Orange Vélodrome,Olivier Thual
1960,Regular Season,Sat,2018-02-03,17:00,Lille,0.3,0–3,1.5,Paris S-G,49082.0,Stade Pierre-Mauroy,Johan Hamel
1961,Regular Season,Sat,2018-02-03,20:00,Nice,1.1,0–1,0.3,Toulouse,17231.0,Stade de Nice,Antony Gautier
1962,Regular Season,Sat,2018-02-03,20:00,Amiens,0.5,0–2,2.4,Saint-Étienne,9255.0,Stade de la Licorne,Thomas Léonard
1963,Regular Season,Sat,2018-02-03,20:00,Strasbourg,0.4,0–2,0.8,Bordeaux,24662.0,Stade de la Meinau,Jérôme Brisard
1964,Regular Season,Sat,2018-02-03,20:00,Montpellier,0.4,2–1,1.1,Angers,9549.0,Stade de la Mosson,Stéphane Jochem
1965,Regular Season,Sun,2018-02-04,15:00,Rennes,1.5,0–1,0.8,Guingamp,28705.0,Roazhon Park,Ruddy Buquet
1966,Regular Season,Sun,2018-02-04,17:00,Caen,2.2,3–2,0.9,Nantes,16121.0,Stade Michel d'Ornano,Karim Abed
1967,Regular Season,Sun,2018-02-04,21:00,Monaco,1.5,3–2,1.0,Lyon,10301.0,Stade Louis II.,Benoît Bastien
1969,Regular Season,Fri,2018-02-09,20:45,Saint-Étienne,1.5,2–2,1.3,Marseille,30162.0,Stade Geoffroy-Guichard,Franck Schneider
1970,Regular Season,Sat,2018-02-10,17:00,Toulouse,0.2,0–1,1.5,Paris S-G,31909.0,Stadium Municipal,Ruddy Buquet
1971,Regular Season,Sat,2018-02-10,20:00,Metz,1.0,0–1,0.9,Montpellier,12304.0,Stade Saint-Symphorien,Sébastien Desiage
1972,Regular Season,Sat,2018-02-10,20:00,Bordeaux,1.8,3–2,2.2,Amiens,19889.0,Stade Matmut-Atlantique,Benoît Bastien
1973,Regular Season,Sat,2018-02-10,20:00,Dijon,2.4,3–2,1.4,Nice,11901.0,Stade Gaston Gérard,Nicolas Rainville
1974,Regular Season,Sat,2018-02-10,20:00,Guingamp,0.3,0–0,1.0,Caen,13988.0,Stade du Roudourou,Stéphane Jochem
1975,Regular Season,Sat,2018-02-10,20:00,Angers,0.9,0–4,2.2,Monaco,12759.0,Stade Raymond Kopa,Thomas Léonard
1976,Regular Season,Sun,2018-02-11,15:00,Strasbourg,1.5,2–1,1.1,Troyes,22926.0,Stade de la Meinau,François Letexier
1977,Regular Season,Sun,2018-02-11,17:00,Nantes,2.2,2–2,0.5,Lille,22655.0,Stade de la Beaujoire - Louis Fonteneau,Mikael Lesage
1978,Regular Season,Sun,2018-02-11,21:00,Lyon,2.0,0–2,0.8,Rennes,39189.0,Groupama Stadium,Amaury Delerue
1980,Regular Season,Fri,2018-02-16,20:45,Monaco,2.1,4–0,0.3,Dijon,6418.0,Stade Louis II.,Johan Hamel
1981,Regular Season,Sat,2018-02-17,17:00,Paris S-G,4.7,5–2,0.8,Strasbourg,47059.0,Parc des Princes,Thomas Léonard
1982,Regular Season,Sat,2018-02-17,20:00,Amiens,0.5,0–0,0.8,Toulouse,8730.0,Stade de la Licorne,Franck Schneider
1983,Regular Season,Sat,2018-02-17,20:00,Montpellier,1.8,1–1,1.1,Guingamp,9936.0,Stade de la Mosson,Karim Abed
1984,Regular Season,Sat,2018-02-17,20:00,Troyes,1.7,1–0,1.5,Metz,11337.0,Stade de l'Aube,Olivier Thual
1985,Regular Season,Sat,2018-02-17,20:00,Angers,1.3,0–1,0.6,Saint-Étienne,11166.0,Stade Raymond Kopa,Antony Gautier
1986,Regular Season,Sat,2018-02-17,20:00,Caen,3.2,2–2,1.2,Rennes,16083.0,Stade Michel d'Ornano,Sandro Schärer
1987,Regular Season,Sun,2018-02-18,15:00,Nice,1.0,1–1,1.3,Nantes,20966.0,Stade de Nice,Clément Turpin
1988,Regular Season,Sun,2018-02-18,17:00,Lille,0.8,2–2,2.0,Lyon,39523.0,Stade Pierre-Mauroy,Benoît Millot
1989,Regular Season,Sun,2018-02-18,21:00,Marseille,0.8,1–0,0.2,Bordeaux,47287.0,Orange Vélodrome,Mikael Lesage
1991,Regular Season,Tue,2018-02-20,18:30,Troyes,0.9,0–0,0.5,Dijon,10269.0,Stade de l'Aube,Amaury Delerue
1993,Regular Season,Fri,2018-02-23,20:45,Strasbourg,0.4,0–0,0.4,Montpellier,23305.0,Stade de la Meinau,Amaury Delerue
1994,Regular Season,Sat,2018-02-24,17:00,Toulouse,1.4,3–3,1.8,Monaco,13184.0,Stadium Municipal,Benoît Millot
1995,Regular Season,Sat,2018-02-24,20:00,Nantes,1.3,0–1,0.3,Amiens,18830.0,Stade de la Beaujoire - Louis Fonteneau,Stéphane Jochem
1996,Regular Season,Sat,2018-02-24,20:00,Guingamp,1.7,2–2,1.4,Metz,14447.0,Stade du Roudourou,Jérôme Brisard
1997,Regular Season,Sat,2018-02-24,20:00,Lille,0.7,1–2,1.6,Angers,28629.0,Stade Pierre-Mauroy,François Letexier
1998,Regular Season,Sat,2018-02-24,20:00,Rennes,2.4,2–0,0.6,Troyes,17536.0,Roazhon Park,Thomas Léonard
1999,Regular Season,Sat,2018-02-24,20:00,Dijon,2.0,2–0,0.9,Caen,10524.0,Stade Gaston Gérard,Sébastien Desiage
2000,Regular Season,Sun,2018-02-25,15:00,Bordeaux,1.9,0–0,0.1,Nice,23027.0,Stade Matmut-Atlantique,Franck Schneider
2001,Regular Season,Sun,2018-02-25,17:00,Lyon,0.6,1–1,1.5,Saint-Étienne,58069.0,Groupama Stadium,Ruddy Buquet
2002,Regular Season,Sun,2018-02-25,21:00,Paris S-G,0.9,3–0,0.8,Marseille,47490.0,Parc des Princes,Benoît Bastien
2004,Regular Season,Fri,2018-03-02,19:00,Nice,1.7,2–1,1.0,Lille,20314.0,Stade de Nice,Thomas Léonard
2005,Regular Season,Fri,2018-03-02,20:45,Monaco,3.2,2–1,0.4,Bordeaux,7419.0,Stade Louis II.,Ruddy Buquet
2006,Regular Season,Sat,2018-03-03,17:00,Troyes,0.3,0–2,2.2,Paris S-G,20006.0,Stade de l'Aube,Karim Abed
2007,Regular Season,Sat,2018-03-03,20:00,Angers,2.1,3–0,0.8,Guingamp,9842.0,Stade Raymond Kopa,Clément Turpin
2008,Regular Season,Sat,2018-03-03,20:00,Amiens,2.3,0–2,1.3,Rennes,10241.0,Stade de la Licorne,Nicolas Rainville
2009,Regular Season,Sat,2018-03-03,20:00,Saint-Étienne,1.9,2–2,1.5,Dijon,25150.0,Stade Geoffroy-Guichard,Benoît Millot
2010,Regular Season,Sat,2018-03-03,20:00,Metz,1.0,1–1,2.5,Toulouse,11287.0,Stade Saint-Symphorien,Mikael Lesage
2011,Regular Season,Sun,2018-03-04,15:00,Caen,0.8,2–0,0.7,Strasbourg,16464.0,Stade Michel d'Ornano,Johan Hamel
2012,Regular Season,Sun,2018-03-04,17:00,Montpellier,0.9,1–1,1.1,Lyon,15160.0,Stade de la Mosson,Benoît Bastien
2013,Regular Season,Sun,2018-03-04,21:00,Marseille,1.8,1–1,1.3,Nantes,44203.0,Orange Vélodrome,Antony Gautier
2015,Regular Season,Fri,2018-03-09,20:45,Strasbourg,2.3,1–3,1.1,Monaco,23814.0,Stade de la Meinau,Antony Gautier
2016,Regular Season,Sat,2018-03-10,17:00,Paris S-G,3.6,5–0,0.5,Metz,47227.0,Parc des Princes,Amaury Delerue
2017,Regular Season,Sat,2018-03-10,20:00,Dijon,1.1,1–1,1.0,Amiens,12332.0,Stade Gaston Gérard,Mikael Lesage
2018,Regular Season,Sat,2018-03-10,20:00,Rennes,1.3,1–1,1.5,Saint-Étienne,25655.0,Roazhon Park,Benoît Bastien
2019,Regular Season,Sat,2018-03-10,20:00,Nantes,1.4,1–0,0.3,Troyes,17776.0,Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard
2020,Regular Season,Sat,2018-03-10,20:00,Lille,0.7,1–1,0.9,Montpellier,28609.0,Stade Pierre-Mauroy,Sébastien Moreira
2021,Regular Season,Sat,2018-03-10,20:00,Bordeaux,0.7,0–0,0.6,Angers,17194.0,Stade Matmut-Atlantique,Johan Hamel
2022,Regular Season,Sun,2018-03-11,15:00,Guingamp,2.0,2–5,1.6,Nice,13656.0,Stade du Roudourou,Stéphane Jochem
2023,Regular Season,Sun,2018-03-11,17:00,Lyon,1.9,1–0,0.3,Caen,39530.0,Groupama Stadium,Clément Turpin
2024,Regular Season,Sun,2018-03-11,21:00,Toulouse,1.5,1–2,2.3,Marseille,26320.0,Stadium Municipal,François Letexier
2026,Regular Season,Wed,2018-03-14,17:00,Paris S-G,1.7,2–1,1.1,Angers,46757.0,Parc des Princes,Sébastien Desiage
2028,Regular Season,Fri,2018-03-16,20:45,Monaco,1.1,2–1,1.0,Lille,7147.0,Stade Louis II.,Clément Turpin
2029,Regular Season,Sat,2018-03-17,17:00,Bordeaux,1.1,0–2,0.7,Rennes,32626.0,Stade Matmut-Atlantique,Mikael Lesage
2030,Regular Season,Sat,2018-03-17,20:00,Angers,1.7,3–0,0.3,Caen,10342.0,Stade Raymond Kopa,Olivier Thual
2031,Regular Season,Sat,2018-03-17,20:00,Amiens,1.1,1–1,1.6,Troyes,9221.0,Stade de la Licorne,Stéphane Jochem
2032,Regular Season,Sat,2018-03-17,20:00,Montpellier,2.7,2–2,0.8,Dijon,14747.0,Stade de la Mosson,Thomas Léonard
2033,Regular Season,Sat,2018-03-17,20:00,Toulouse,1.5,2–2,0.9,Strasbourg,14273.0,Stadium Municipal,Sébastien Moreira
2034,Regular Season,Sun,2018-03-18,13:00,Nice,1.1,1–2,2.3,Paris S-G,33478.0,Stade de Nice,François Letexier
2035,Regular Season,Sun,2018-03-18,15:00,Metz,0.6,1–1,1.0,Nantes,13058.0,Stade Saint-Symphorien,Benoît Millot
2036,Regular Season,Sun,2018-03-18,17:00,Saint-Étienne,1.1,2–0,0.4,Guingamp,25073.0,Stade Geoffroy-Guichard,Amaury Delerue
2037,Regular Season,Sun,2018-03-18,21:00,Marseille,1.0,2–3,1.4,Lyon,60009.0,Orange Vélodrome,Ruddy Buquet
2039,Regular Season,Sat,2018-03-31,17:00,Dijon,0.7,1–3,3.3,Marseille,15157.0,Stade Gaston Gérard,Jérôme Brisard
2040,Regular Season,Sun,2018-04-01,15:00,Guingamp,1.1,2–1,1.9,Bordeaux,15427.0,Stade du Roudourou,Sébastien Moreira
2041,Regular Season,Sun,2018-04-01,17:00,Nantes,2.0,0–3,2.5,Saint-Étienne,31043.0,Stade de la Beaujoire - Louis Fonteneau,Stephan Klossner
2042,Regular Season,Sun,2018-04-01,17:00,Caen,1.2,1–3,1.8,Montpellier,17686.0,Stade Michel d'Ornano,Sébastien Desiage
2043,Regular Season,Sun,2018-04-01,17:00,Troyes,0.7,0–2,2.2,Nice,11013.0,Stade de l'Aube,Johan Hamel
2044,Regular Season,Sun,2018-04-01,17:00,Strasbourg,2.0,2–2,1.7,Metz,25627.0,Stade de la Meinau,Ruddy Buquet
2045,Regular Season,Sun,2018-04-01,17:00,Lille,1.1,0–1,1.3,Amiens,,Stade Pierre-Mauroy,Karim Abed
2046,Regular Season,Sun,2018-04-01,21:00,Lyon,2.5,2–0,0.5,Toulouse,48548.0,Groupama Stadium,Benoît Bastien
2047,Regular Season,Wed,2018-04-04,18:45,Rennes,1.8,1–1,0.9,Monaco,17448.0,Roazhon Park,Amaury Delerue
2049,Regular Season,Fri,2018-04-06,20:45,Saint-Étienne,2.7,1–1,1.2,Paris S-G,37602.0,Stade Geoffroy-Guichard,Nicolas Rainville
2050,Regular Season,Sat,2018-04-07,17:00,Monaco,0.5,2–1,0.4,Nantes,8557.0,Stade Louis II.,François Letexier
2051,Regular Season,Sat,2018-04-07,20:00,Angers,1.0,1–1,1.3,Strasbourg,11893.0,Stade Raymond Kopa,Stéphane Jochem
